service_date,route_short,gated_entries
2022-06-19,Blue,18460.1
2022-06-19,Green,32929.28
2022-06-19,Orange,40057.32
2022-06-19,Red,45010.7
2022-06-20,Blue,27467.8
2022-06-20,Green,41181.27
2022-06-20,Orange,56313.17
2022-06-20,Red,71392.26
2022-06-21,Blue,33345.4
2022-06-21,Green,49725.81
2022-06-21,Orange,81467.25
2022-06-21,Red,103608.24
2022-06-22,Blue,32456.8
2022-06-22,Green,51813.82
2022-06-22,Orange,84501.51
2022-06-22,Red,106004.97
2022-06-23,Blue,31473.2
2022-06-23,Green,44078.39
2022-06-23,Orange,77463.06
2022-06-23,Red,102839.35
2022-06-24,Blue,32050.3
2022-06-24,Green,35029.55
2022-06-24,Orange,45205.8
2022-06-24,Red,94537.65
2022-06-25,Blue,25874.2
2022-06-25,Green,28863.37
2022-06-25,Orange,27588.67
2022-06-25,Red,57325.86
2022-06-26,Blue,19855.3
2022-06-26,Green,25061.48
2022-06-26,Orange,19923.75
2022-06-26,Red,44544.77
2022-06-27,Blue,26592.4
2022-06-27,Green,35357.04
2022-06-27,Orange,60783.49
2022-06-27,Red,80933.17
2022-06-28,Blue,33022.2
2022-06-28,Green,44340.87
2022-06-28,Orange,75950.06
2022-06-28,Red,101667.97
2022-06-29,Blue,32711.1
2022-06-29,Green,44556.57
2022-06-29,Orange,75214.23
2022-06-29,Red,100490.8
2022-06-30,Blue,33678.7
2022-06-30,Green,44051.94
2022-06-30,Orange,71751.91
2022-06-30,Red,99479.65
2022-07-01,Blue,31653.3
2022-07-01,Green,39761.48
2022-07-01,Orange,64383.41
2022-07-01,Red,82609.71
2022-07-02,Blue,22664.4
2022-07-02,Green,32876.61
2022-07-02,Orange,43702.73
2022-07-02,Red,53757.96
2022-07-03,Blue,19999.1
2022-07-03,Green,29193.09
2022-07-03,Orange,37885.23
2022-07-03,Red,49041.68
2022-07-04,Blue,20223.0
2022-07-04,Green,33255.74
2022-07-04,Orange,37348.08
2022-07-04,Red,51931.68
2022-07-05,Blue,27231.9
2022-07-05,Green,41841.41
2022-07-05,Orange,68785.82
2022-07-05,Red,86439.77
2022-07-06,Blue,31777.2
2022-07-06,Green,47397.37
2022-07-06,Orange,75550.1
2022-07-06,Red,98922.03
2022-07-07,Blue,32417.3
2022-07-07,Green,48451.83
2022-07-07,Orange,77108.79
2022-07-07,Red,100394.58
2022-07-08,Blue,32242.0
2022-07-08,Green,49771.09
2022-07-08,Orange,72432.58
2022-07-08,Red,93290.23
2022-07-09,Blue,24763.9
2022-07-09,Green,43442.28
2022-07-09,Orange,47856.22
2022-07-09,Red,51024.4
2022-07-10,Blue,22525.0
2022-07-10,Green,40577.68
2022-07-10,Orange,26479.68
2022-07-10,Red,44340.94
2022-07-11,Blue,29325.6
2022-07-11,Green,39447.57
2022-07-11,Orange,69347.26
2022-07-11,Red,91313.37
2022-07-12,Blue,32163.3
2022-07-12,Green,45300.5
2022-07-12,Orange,79421.62
2022-07-12,Red,102060.88
2022-07-13,Blue,33918.7
2022-07-13,Green,44872.36
2022-07-13,Orange,77533.95
2022-07-13,Red,102876.69
2022-07-14,Blue,32745.5
2022-07-14,Green,44769.35
2022-07-14,Orange,76261.78
2022-07-14,Red,102012.47
2022-07-15,Blue,34088.4
2022-07-15,Green,47846.44
2022-07-15,Orange,75032.94
2022-07-15,Red,95707.72
2022-07-16,Blue,27767.9
2022-07-16,Green,38374.49
2022-07-16,Orange,52111.96
2022-07-16,Red,58397.05
2022-07-17,Blue,22258.2
2022-07-17,Green,28355.82
2022-07-17,Orange,35741.75
2022-07-17,Red,31287.33
2022-07-18,Blue,29203.1
2022-07-18,Green,38195.090000000004
2022-07-18,Orange,68048.58
2022-07-18,Red,86500.23
2022-07-19,Blue,33424.6
2022-07-19,Green,43776.08
2022-07-19,Orange,75964.62
2022-07-19,Red,101015.0
2022-07-20,Blue,33431.7
2022-07-20,Green,45658.83
2022-07-20,Orange,76838.9
2022-07-20,Red,101584.37
2022-07-21,Blue,31721.5
2022-07-21,Green,43900.38
2022-07-21,Orange,66589.35
2022-07-21,Red,99880.87
2022-07-22,Blue,33515.5
2022-07-22,Green,51990.44
2022-07-22,Orange,69432.22
2022-07-22,Red,92307.14
2022-07-23,Blue,30312.3
2022-07-23,Green,41886.0
2022-07-23,Orange,47395.08
2022-07-23,Red,28731.72
2022-07-24,Blue,22245.0
2022-07-24,Green,31377.63
2022-07-24,Orange,32949.52
2022-07-24,Red,21116.05
2022-07-25,Blue,27921.4
2022-07-25,Green,41595.89
2022-07-25,Orange,65561.92
2022-07-25,Red,83873.89
2022-07-26,Blue,32344.3
2022-07-26,Green,49101.03
2022-07-26,Orange,75886.42
2022-07-26,Red,101421.65
2022-07-27,Blue,31867.4
2022-07-27,Green,50351.56
2022-07-27,Orange,79181.12
2022-07-27,Red,102106.72
2022-07-28,Blue,31786.7
2022-07-28,Green,49253.12
2022-07-28,Orange,77986.99
2022-07-28,Red,99298.49
2022-07-29,Blue,32670.9
2022-07-29,Green,49580.33
2022-07-29,Orange,71236.17
2022-07-29,Red,91998.7
2022-07-30,Blue,27239.6
2022-07-30,Green,42957.14
2022-07-30,Orange,50162.49
2022-07-30,Red,60457.87
2022-07-31,Blue,21402.7
2022-07-31,Green,34442.92
2022-07-31,Orange,37539.67
2022-07-31,Red,47925.21
2022-08-01,Blue,29577.7
2022-08-01,Green,37249.3
2022-08-01,Orange,66879.12
2022-08-01,Red,86674.68
2022-08-02,Blue,31414.7
2022-08-02,Green,41054.03
2022-08-02,Orange,75015.71
2022-08-02,Red,96332.46
2022-08-03,Blue,32587.5
2022-08-03,Green,42044.53
2022-08-03,Orange,76513.98
2022-08-03,Red,99754.89
2022-08-04,Blue,31526.0
2022-08-04,Green,40291.66
2022-08-04,Orange,69979.94
2022-08-04,Red,93566.3
2022-08-05,Blue,29103.3
2022-08-05,Green,41127.45
2022-08-05,Orange,65070.1
2022-08-05,Red,85936.45
2022-08-06,Blue,25388.8
2022-08-06,Green,36338.75
2022-08-06,Orange,49380.81
2022-08-06,Red,58301.34
2022-08-07,Blue,19690.5
2022-08-07,Green,25469.07
2022-08-07,Orange,34191.95
2022-08-07,Red,43196.38
2022-08-08,Blue,28910.9
2022-08-08,Green,34310.2
2022-08-08,Orange,65691.77
2022-08-08,Red,81325.83
2022-08-09,Blue,30436.2
2022-08-09,Green,43448.17
2022-08-09,Orange,73685.53
2022-08-09,Red,92637.7
2022-08-10,Blue,32870.5
2022-08-10,Green,46948.41
2022-08-10,Orange,79568.86
2022-08-10,Red,98268.33
2022-08-11,Blue,32174.4
2022-08-11,Green,44898.22
2022-08-11,Orange,75884.55
2022-08-11,Red,96700.63
2022-08-12,Blue,31767.5
2022-08-12,Green,41738.05
2022-08-12,Orange,71506.41
2022-08-12,Red,91802.94
2022-08-13,Blue,27950.1
2022-08-13,Green,41458.39
2022-08-13,Orange,52809.48
2022-08-13,Red,63427.53
2022-08-14,Blue,22316.2
2022-08-14,Green,32604.95
2022-08-14,Orange,40556.39
2022-08-14,Red,48965.76
2022-08-15,Blue,28536.8
2022-08-15,Green,33510.17
2022-08-15,Orange,65795.77
2022-08-15,Red,84542.36
2022-08-16,Blue,31517.1
2022-08-16,Green,36424.26
2022-08-16,Orange,73194.49
2022-08-16,Red,95324.25
2022-08-17,Blue,30875.6
2022-08-17,Green,36007.72
2022-08-17,Orange,70890.29
2022-08-17,Red,93712.79
2022-08-18,Blue,32696.8
2022-08-18,Green,40932.8
2022-08-18,Orange,72605.53
2022-08-18,Red,98071.87
2022-08-19,Blue,31997.1
2022-08-19,Green,40895.69
2022-08-19,Orange,57047.95
2022-08-19,Red,86361.36
2022-08-20,Blue,25388.9
2022-08-20,Green,40408.42
2022-08-20,Orange,7692.84
2022-08-20,Red,56906.24
2022-08-21,Blue,20748.3
2022-08-21,Green,31323.71
2022-08-21,Orange,6482.88
2022-08-21,Red,45733.51
2022-08-22,Blue,25791.9
2022-08-22,Green,31402.97
2022-08-22,Orange,6875.35
2022-08-22,Red,77530.98
2022-08-23,Blue,30915.3
2022-08-23,Green,48024.96
2022-08-23,Orange,7905.19
2022-08-23,Red,90301.95
2022-08-24,Blue,32657.3
2022-08-24,Green,50822.48
2022-08-24,Orange,7979.56
2022-08-24,Red,96178.96
2022-08-25,Blue,32867.5
2022-08-25,Green,45210.2
2022-08-25,Orange,7743.48
2022-08-25,Red,94941.52
2022-08-26,Blue,29888.7
2022-08-26,Green,39221.86
2022-08-26,Orange,6772.24
2022-08-26,Red,81355.7
2022-08-27,Blue,27003.3
2022-08-27,Green,43478.96
2022-08-27,Orange,5268.52
2022-08-27,Red,61536.62
2022-08-28,Blue,21595.0
2022-08-28,Green,33518.8
2022-08-28,Orange,3969.52
2022-08-28,Red,47269.88
2022-08-29,Blue,29586.6
2022-08-29,Green,38351.54
2022-08-29,Orange,6987.73
2022-08-29,Red,82823.13
2022-08-30,Blue,31143.4
2022-08-30,Green,41264.64
2022-08-30,Orange,7552.65
2022-08-30,Red,89636.81
2022-08-31,Blue,30293.1
2022-08-31,Green,43036.13
2022-08-31,Orange,7380.39
2022-08-31,Red,88961.28
2022-09-01,Blue,33504.1
2022-09-01,Green,54219.52
2022-09-01,Orange,7329.79
2022-09-01,Red,92276.49
2022-09-02,Blue,34465.3
2022-09-02,Green,54129.79
2022-09-02,Orange,6972.18
2022-09-02,Red,84456.83
2022-09-03,Blue,27660.4
2022-09-03,Green,50469.7
2022-09-03,Orange,5264.37
2022-09-03,Red,60658.33
2022-09-04,Blue,22542.1
2022-09-04,Green,44710.25
2022-09-04,Orange,4251.54
2022-09-04,Red,51528.81
2022-09-05,Blue,18457.0
2022-09-05,Green,29723.02
2022-09-05,Orange,3564.59
2022-09-05,Red,39736.79
2022-09-06,Blue,30872.4
2022-09-06,Green,50161.85
2022-09-06,Orange,7569.94
2022-09-06,Red,93602.31
2022-09-07,Blue,35736.4
2022-09-07,Green,54260.84
2022-09-07,Orange,8290.95
2022-09-07,Red,105194.11
2022-09-08,Blue,37496.4
2022-09-08,Green,61671.44
2022-09-08,Orange,8468.4
2022-09-08,Red,109865.66
2022-09-09,Blue,36147.9
2022-09-09,Green,52444.93
2022-09-09,Orange,7448.09
2022-09-09,Red,98002.88
2022-09-10,Blue,29670.0
2022-09-10,Green,51194.95
2022-09-10,Orange,5319.49
2022-09-10,Red,67828.86
2022-09-11,Blue,20838.4
2022-09-11,Green,27441.07
2022-09-11,Orange,4593.4
2022-09-11,Red,46947.13
2022-09-12,Blue,33362.4
2022-09-12,Green,47397.41
2022-09-12,Orange,7532.75
2022-09-12,Red,92837.94
2022-09-13,Blue,34023.6
2022-09-13,Green,52705.98
2022-09-13,Orange,8148.99
2022-09-13,Red,104922.83
2022-09-14,Blue,36884.0
2022-09-14,Green,59888.37
2022-09-14,Orange,8432.46
2022-09-14,Red,110561.57
2022-09-15,Blue,37068.3
2022-09-15,Green,54281.659999999996
2022-09-15,Orange,8473.16
2022-09-15,Red,110299.08
2022-09-16,Blue,36397.4
2022-09-16,Green,59259.14
2022-09-16,Orange,7671.08
2022-09-16,Red,102581.18
2022-09-17,Blue,29715.8
2022-09-17,Green,54595.37
2022-09-17,Orange,5735.15
2022-09-17,Red,69487.78
2022-09-18,Blue,23215.9
2022-09-18,Green,40316.86
2022-09-18,Orange,4292.19
2022-09-18,Red,51442.95
2022-09-19,Blue,32156.7
2022-09-19,Green,40790.47
2022-09-19,Orange,62913.58
2022-09-19,Red,95033.85
2022-09-20,Blue,34219.8
2022-09-20,Green,45468.82
2022-09-20,Orange,71802.42
2022-09-20,Red,107235.76
2022-09-21,Blue,35560.6
2022-09-21,Green,46613.34
2022-09-21,Orange,70678.37
2022-09-21,Red,107465.19
2022-09-22,Blue,32323.2
2022-09-22,Green,44183.42
2022-09-22,Orange,65898.72
2022-09-22,Red,101288.16
2022-09-23,Blue,35337.5
2022-09-23,Green,51111.44
2022-09-23,Orange,70509.21
2022-09-23,Red,101023.05
2022-09-24,Blue,28130.3
2022-09-24,Green,47216.91
2022-09-24,Orange,49829.93
2022-09-24,Red,67870.46
2022-09-25,Blue,20891.1
2022-09-25,Green,32267.73
2022-09-25,Orange,33837.1
2022-09-25,Red,47130.47
2022-09-26,Blue,33773.7
2022-09-26,Green,45231.7
2022-09-26,Orange,67072.52
2022-09-26,Red,89915.38
2022-09-27,Blue,36236.3
2022-09-27,Green,49533.1
2022-09-27,Orange,77291.08
2022-09-27,Red,107156.42
2022-09-28,Blue,36812.7
2022-09-28,Green,51048.03
2022-09-28,Orange,79733.04
2022-09-28,Red,108648.43
2022-09-29,Blue,36114.1
2022-09-29,Green,50583.9
2022-09-29,Orange,76256.41
2022-09-29,Red,107254.39
2022-09-30,Blue,35147.5
2022-09-30,Green,49879.54
2022-09-30,Orange,73963.22
2022-09-30,Red,101305.14
2022-10-01,Blue,25516.5
2022-10-01,Green,41221.75
2022-10-01,Orange,46978.63
2022-10-01,Red,50687.72
2022-10-02,Blue,20809.0
2022-10-02,Green,31986.65
2022-10-02,Orange,37111.0
2022-10-02,Red,39224.65
2022-10-03,Blue,32766.0
2022-10-03,Green,45185.11
2022-10-03,Orange,71962.75
2022-10-03,Red,95632.04
2022-10-04,Blue,34561.8
2022-10-04,Green,49325.27
2022-10-04,Orange,78634.06
2022-10-04,Red,105725.57
2022-10-05,Blue,33761.2
2022-10-05,Green,47688.19
2022-10-05,Orange,77983.96
2022-10-05,Red,100680.65
2022-10-06,Blue,37406.0
2022-10-06,Green,48112.55
2022-10-06,Orange,78857.16
2022-10-06,Red,110576.89
2022-10-07,Blue,36906.3
2022-10-07,Green,49540.77
2022-10-07,Orange,73701.98
2022-10-07,Red,102158.75
2022-10-08,Blue,28075.8
2022-10-08,Green,48772.09
2022-10-08,Orange,55533.47
2022-10-08,Red,71001.04
2022-10-09,Blue,22274.3
2022-10-09,Green,36726.74
2022-10-09,Orange,39307.22
2022-10-09,Red,57818.04
2022-10-10,Blue,25896.3
2022-10-10,Green,36213.15
2022-10-10,Orange,50736.42
2022-10-10,Red,63152.33
2022-10-11,Blue,36345.6
2022-10-11,Green,46488.9
2022-10-11,Orange,79214.97
2022-10-11,Red,106731.03
2022-10-12,Blue,36665.3
2022-10-12,Green,47352.71
2022-10-12,Orange,81316.07
2022-10-12,Red,108581.52
2022-10-13,Blue,35530.2
2022-10-13,Green,48809.52
2022-10-13,Orange,78923.41
2022-10-13,Red,107244.06999999999
2022-10-14,Blue,34395.1
2022-10-14,Green,48557.48
2022-10-14,Orange,72435.98
2022-10-14,Red,97879.14
2022-10-15,Blue,29927.3
2022-10-15,Green,49718.95
2022-10-15,Orange,59033.52
2022-10-15,Red,62722.33
2022-10-16,Blue,22853.4
2022-10-16,Green,33314.91
2022-10-16,Orange,38428.64
2022-10-16,Red,44299.35
2022-10-17,Blue,32685.5
2022-10-17,Green,41251.33
2022-10-17,Orange,73289.07
2022-10-17,Red,95938.2
2022-10-18,Blue,35469.3
2022-10-18,Green,45966.44
2022-10-18,Orange,83561.11
2022-10-18,Red,108255.25
2022-10-19,Blue,36037.7
2022-10-19,Green,46270.67
2022-10-19,Orange,80828.26
2022-10-19,Red,109256.67
2022-10-20,Blue,37046.5
2022-10-20,Green,50549.15
2022-10-20,Orange,82778.37
2022-10-20,Red,112162.28
2022-10-21,Blue,36342.7
2022-10-21,Green,52685.76
2022-10-21,Orange,78211.8
2022-10-21,Red,105940.54
2022-10-22,Blue,29639.7
2022-10-22,Green,51665.88
2022-10-22,Orange,60785.27
2022-10-22,Red,79517.75
2022-10-23,Blue,20639.2
2022-10-23,Green,32123.0
2022-10-23,Orange,36045.54
2022-10-23,Red,46912.46
2022-10-24,Blue,32361.1
2022-10-24,Green,41273.71
2022-10-24,Orange,69684.5
2022-10-24,Red,92953.49
2022-10-25,Blue,35447.0
2022-10-25,Green,48001.79
2022-10-25,Orange,84267.89
2022-10-25,Red,108105.42
2022-10-26,Blue,34427.5
2022-10-26,Green,45143.21
2022-10-26,Orange,78106.18
2022-10-26,Red,105573.61
2022-10-27,Blue,37176.0
2022-10-27,Green,51151.24
2022-10-27,Orange,85984.38
2022-10-27,Red,111486.78
2022-10-28,Blue,36042.2
2022-10-28,Green,51674.83
2022-10-28,Orange,80421.78
2022-10-28,Red,100861.19
2022-10-29,Blue,28113.8
2022-10-29,Green,49784.79
2022-10-29,Orange,57694.27
2022-10-29,Red,53629.54
2022-10-30,Blue,22231.3
2022-10-30,Green,32720.64
2022-10-30,Orange,43353.7
2022-10-30,Red,36621.56
2022-10-31,Blue,33639.6
2022-10-31,Green,41579.23
2022-10-31,Orange,72676.33
2022-10-31,Red,94192.34
2022-11-01,Blue,34330.9
2022-11-01,Green,43563.66
2022-11-01,Orange,78713.28
2022-11-01,Red,104649.76
2022-11-02,Blue,34874.8
2022-11-02,Green,45216.13
2022-11-02,Orange,82591.31
2022-11-02,Red,107300.46
2022-11-03,Blue,36733.7
2022-11-03,Green,46823.9
2022-11-03,Orange,80507.12
2022-11-03,Red,107987.68
2022-11-04,Blue,36341.6
2022-11-04,Green,51020.76
2022-11-04,Orange,79889.77
2022-11-04,Red,101547.87
2022-11-05,Blue,30624.1
2022-11-05,Green,46724.41
2022-11-05,Orange,55560.22
2022-11-05,Red,70275.67
2022-11-06,Blue,22833.8
2022-11-06,Green,34545.08
2022-11-06,Orange,40751.36
2022-11-06,Red,52162.96
2022-11-07,Blue,33428.9
2022-11-07,Green,42341.08
2022-11-07,Orange,75823.54
2022-11-07,Red,96164.68
2022-11-08,Blue,33955.6
2022-11-08,Green,47589.75
2022-11-08,Orange,81202.04
2022-11-08,Red,108026.61
2022-11-09,Blue,34887.0
2022-11-09,Green,48416.6
2022-11-09,Orange,86511.85
2022-11-09,Red,108410.75
2022-11-10,Blue,34980.3
2022-11-10,Green,50074.2
2022-11-10,Orange,84508.09
2022-11-10,Red,107353.81
2022-11-11,Blue,30765.2
2022-11-11,Green,47017.1
2022-11-11,Orange,66445.09
2022-11-11,Red,83222.51
2022-11-12,Blue,28055.3
2022-11-12,Green,48620.67
2022-11-12,Orange,55429.21
2022-11-12,Red,53812.12
2022-11-13,Blue,18557.7
2022-11-13,Green,32045.63
2022-11-13,Orange,39882.28
2022-11-13,Red,34707.090000000004
2022-11-14,Blue,31611.7
2022-11-14,Green,42314.16
2022-11-14,Orange,75683.4
2022-11-14,Red,94884.64
2022-11-15,Blue,32771.4
2022-11-15,Green,43892.07
2022-11-15,Orange,81669.67
2022-11-15,Red,106162.36
2022-11-16,Blue,30939.2
2022-11-16,Green,44443.37
2022-11-16,Orange,73856.37
2022-11-16,Red,101047.06
2022-11-17,Blue,33365.2
2022-11-17,Green,48356.99
2022-11-17,Orange,83724.91
2022-11-17,Red,109418.6
2022-11-18,Blue,33508.9
2022-11-18,Green,49282.58
2022-11-18,Orange,75809.38
2022-11-18,Red,99842.04
2022-11-19,Blue,25826.7
2022-11-19,Green,46690.79
2022-11-19,Orange,55152.96
2022-11-19,Red,66132.05
2022-11-20,Blue,17953.0
2022-11-20,Green,30300.59
2022-11-20,Orange,34674.88
2022-11-20,Red,42577.83
2022-11-21,Blue,30299.0
2022-11-21,Green,39660.48
2022-11-21,Orange,70271.88
2022-11-21,Red,88521.34
2022-11-22,Blue,32296.5
2022-11-22,Green,41248.46
2022-11-22,Orange,74056.5
2022-11-22,Red,95944.14
2022-11-23,Blue,30301.1
2022-11-23,Green,37861.42
2022-11-23,Orange,67783.74
2022-11-23,Red,78947.34
2022-11-24,Blue,10982.6
2022-11-24,Green,12202.45
2022-11-24,Orange,18544.18
2022-11-24,Red,23583.77
2022-11-25,Blue,24284.7
2022-11-25,Green,35636.75
2022-11-25,Orange,54163.52
2022-11-25,Red,53989.53
2022-11-26,Blue,23810.0
2022-11-26,Green,34676.62
2022-11-26,Orange,46854.18
2022-11-26,Red,51609.1
2022-11-27,Blue,18843.7
2022-11-27,Green,25453.59
2022-11-27,Orange,35077.29
2022-11-27,Red,37522.52
2022-11-28,Blue,32323.6
2022-11-28,Green,40309.36
2022-11-28,Orange,72701.6
2022-11-28,Red,88722.04
2022-11-29,Blue,33181.4
2022-11-29,Green,44745.03
2022-11-29,Orange,81683.8
2022-11-29,Red,99895.47
2022-11-30,Blue,32436.2
2022-11-30,Green,46228.42
2022-11-30,Orange,81918.26
2022-11-30,Red,96415.72
2022-12-01,Blue,33891.0
2022-12-01,Green,47182.25
2022-12-01,Orange,80914.97
2022-12-01,Red,104677.48
2022-12-02,Blue,32988.8
2022-12-02,Green,47946.92
2022-12-02,Orange,79210.78
2022-12-02,Red,99480.1
2022-12-03,Blue,22473.8
2022-12-03,Green,38692.57
2022-12-03,Orange,49896.05
2022-12-03,Red,41732.98
2022-12-04,Blue,18913.9
2022-12-04,Green,30404.01
2022-12-04,Orange,37714.35
2022-12-04,Red,36441.54
2022-12-05,Blue,31260.7
2022-12-05,Green,38262.29
2022-12-05,Orange,75530.33
2022-12-05,Red,89776.38
2022-12-06,Blue,32215.7
2022-12-06,Green,41954.7
2022-12-06,Orange,80575.35
2022-12-06,Red,102847.85
2022-12-07,Blue,32045.0
2022-12-07,Green,41582.58
2022-12-07,Orange,78819.38
2022-12-07,Red,100129.84
2022-12-08,Blue,34695.7
2022-12-08,Green,45174.68
2022-12-08,Orange,80204.69
2022-12-08,Red,106683.93
2022-12-09,Blue,31920.5
2022-12-09,Green,44501.67
2022-12-09,Orange,75178.62
2022-12-09,Red,96108.91
2022-12-10,Blue,23672.4
2022-12-10,Green,41903.75
2022-12-10,Orange,42642.42
2022-12-10,Red,36084.53
2022-12-11,Blue,17622.1
2022-12-11,Green,30662.14
2022-12-11,Orange,34674.1
2022-12-11,Red,23787.46
2022-12-12,Blue,29187.5
2022-12-12,Green,39434.59
2022-12-12,Orange,66656.86
2022-12-12,Red,86048.75
2022-12-13,Blue,31773.4
2022-12-13,Green,45409.27
2022-12-13,Orange,80922.12
2022-12-13,Red,99229.71
2022-12-14,Blue,31386.5
2022-12-14,Green,44423.29
2022-12-14,Orange,77624.76
2022-12-14,Red,97670.55
2022-12-15,Blue,32378.0
2022-12-15,Green,45939.23
2022-12-15,Orange,80211.23
2022-12-15,Red,99619.64
2022-12-16,Blue,26684.8
2022-12-16,Green,39989.37
2022-12-16,Orange,65334.83
2022-12-16,Red,77926.4
2022-12-17,Blue,24506.0
2022-12-17,Green,39323.87
2022-12-17,Orange,51515.47
2022-12-17,Red,53477.46
2022-12-18,Blue,19186.3
2022-12-18,Green,29464.38
2022-12-18,Orange,38853.68
2022-12-18,Red,41028.64
2022-12-19,Blue,29109.3
2022-12-19,Green,35958.1
2022-12-19,Orange,68136.39
2022-12-19,Red,81221.51
2022-12-20,Blue,30895.0
2022-12-20,Green,38611.75
2022-12-20,Orange,69225.98
2022-12-20,Red,85421.47
2022-12-21,Blue,29569.7
2022-12-21,Green,38025.56
2022-12-21,Orange,71647.86
2022-12-21,Red,84088.28
2022-12-22,Blue,28892.7
2022-12-22,Green,34085.37
2022-12-22,Orange,65853.6
2022-12-22,Red,75145.33
2022-12-23,Blue,22155.6
2022-12-23,Green,24119.61
2022-12-23,Orange,46186.96
2022-12-23,Red,47666.53
2022-12-24,Blue,14538.6
2022-12-24,Green,15791.9
2022-12-24,Orange,25669.38
2022-12-24,Red,26055.12
2022-12-25,Blue,7258.2
2022-12-25,Green,8827.87
2022-12-25,Orange,14528.91
2022-12-25,Red,13835.12
2022-12-26,Blue,17056.6
2022-12-26,Green,20260.51
2022-12-26,Orange,30119.86
2022-12-26,Red,32127.43
2022-12-27,Blue,25681.1
2022-12-27,Green,30394.03
2022-12-27,Orange,52359.79
2022-12-27,Red,56754.88
2022-12-28,Blue,25719.1
2022-12-28,Green,31969.56
2022-12-28,Orange,53047.25
2022-12-28,Red,59624.59
2022-12-29,Blue,28258.9
2022-12-29,Green,35026.58
2022-12-29,Orange,58292.58
2022-12-29,Red,65457.44
2022-12-30,Blue,28150.9
2022-12-30,Green,37000.42
2022-12-30,Orange,56294.65
2022-12-30,Red,64264.13
2022-12-31,Blue,19701.1
2022-12-31,Green,29711.34
2022-12-31,Orange,37617.53
2022-12-31,Red,40326.53
2023-01-01,Blue,15214.4
2023-01-01,Green,19245.69
2023-01-01,Orange,24492.17
2023-01-01,Red,27863.44
2023-01-02,Blue,19025.4
2023-01-02,Green,29982.67
2023-01-02,Orange,36121.95
2023-01-02,Red,40917.08
2023-01-03,Blue,25893.5
2023-01-03,Green,31529.35
2023-01-03,Orange,59507.71
2023-01-03,Red,74882.94
2023-01-04,Blue,30212.7
2023-01-04,Green,35277.42
2023-01-04,Orange,66792.76
2023-01-04,Red,84155.32
2023-01-05,Blue,30162.3
2023-01-05,Green,36128.6
2023-01-05,Orange,66905.0
2023-01-05,Red,84282.3
2023-01-06,Blue,28520.6
2023-01-06,Green,33889.07
2023-01-06,Orange,60631.83
2023-01-06,Red,73079.6
2023-01-07,Blue,23883.2
2023-01-07,Green,35281.97
2023-01-07,Orange,43341.96
2023-01-07,Red,34328.77
2023-01-08,Blue,18184.6
2023-01-08,Green,22517.08
2023-01-08,Orange,30738.65
2023-01-08,Red,24650.07
2023-01-09,Blue,29710.5
2023-01-09,Green,34931.27
2023-01-09,Orange,70866.45
2023-01-09,Red,80623.18
2023-01-10,Blue,31285.6
2023-01-10,Green,37674.83
2023-01-10,Orange,76136.82
2023-01-10,Red,90558.45
2023-01-11,Blue,31609.8
2023-01-11,Green,39725.9
2023-01-11,Orange,80475.47
2023-01-11,Red,90619.63
2023-01-12,Blue,31445.5
2023-01-12,Green,39213.67
2023-01-12,Orange,77951.35
2023-01-12,Red,90804.48
2023-01-13,Blue,30429.8
2023-01-13,Green,37327.91
2023-01-13,Orange,69206.21
2023-01-13,Red,79757.28
2023-01-14,Blue,22482.3
2023-01-14,Green,40545.47
2023-01-14,Orange,35517.99
2023-01-14,Red,49161.74
2023-01-15,Blue,17245.0
2023-01-15,Green,28906.02
2023-01-15,Orange,22325.57
2023-01-15,Red,38680.11
2023-01-16,Blue,19194.2
2023-01-16,Green,28190.64
2023-01-16,Orange,37575.29
2023-01-16,Red,44201.27
2023-01-17,Blue,31949.2
2023-01-17,Green,41083.909999999996
2023-01-17,Orange,77091.33
2023-01-17,Red,93843.96
2023-01-18,Blue,32481.7
2023-01-18,Green,42058.81
2023-01-18,Orange,77737.57
2023-01-18,Red,97371.22
2023-01-19,Blue,32150.2
2023-01-19,Green,45187.72
2023-01-19,Orange,78361.13
2023-01-19,Red,94995.05
2023-01-20,Blue,29168.6
2023-01-20,Green,40829.81
2023-01-20,Orange,67024.8
2023-01-20,Red,80005.49
2023-01-21,Blue,22622.4
2023-01-21,Green,40019.56
2023-01-21,Orange,45553.13
2023-01-21,Red,53676.11
2023-01-22,Blue,17383.9
2023-01-22,Green,28621.82
2023-01-22,Orange,35569.48
2023-01-22,Red,39831.5
2023-01-23,Blue,26774.4
2023-01-23,Green,36181.49
2023-01-23,Orange,66991.09
2023-01-23,Red,82384.82
2023-01-24,Blue,30820.9
2023-01-24,Green,43362.47
2023-01-24,Orange,78771.21
2023-01-24,Red,99415.02
2023-01-25,Blue,31688.1
2023-01-25,Green,43041.19
2023-01-25,Orange,77347.19
2023-01-25,Red,99078.12
2023-01-26,Blue,31760.8
2023-01-26,Green,45119.7
2023-01-26,Orange,80702.05
2023-01-26,Red,100259.25
2023-01-27,Blue,31388.0
2023-01-27,Green,46481.21
2023-01-27,Orange,73118.81
2023-01-27,Red,91498.18
2023-01-28,Blue,24244.1
2023-01-28,Green,47597.83
2023-01-28,Orange,32802.81
2023-01-28,Red,58630.36
2023-01-29,Blue,16911.0
2023-01-29,Green,30839.58
2023-01-29,Orange,19907.92
2023-01-29,Red,41851.7
2023-01-30,Blue,29704.2
