service_date,route_short,station_name,gated_entries
2020-09-02,Orange,Wellington,1779.0
2020-09-02,Red,Alewife,1737.0
2020-09-02,Red,Andrew,2150.0
2020-09-02,Red,Ashmont,2954.0
2020-09-02,Red,Braintree,1127.0
2020-09-02,Red,Broadway,1475.0
2020-09-02,Red,Central,3297.0
2020-09-02,Red,Charles/MGH,4049.0
2020-09-02,Red,Davis,1914.0
2020-09-02,Red,Downtown Crossing,2441.37
2020-09-02,Red,Fields Corner,1846.0
2020-09-02,Red,Harvard,2830.0
2020-09-02,Red,JFK/UMass,1464.0
2020-09-02,Red,Kendall/MIT,2076.0
2020-09-02,Red,North Quincy,1275.0
2020-09-02,Red,Park Street,1120.56
2020-09-02,Red,Porter,1225.0
2020-09-02,Red,Quincy Adams,790.0
2020-09-02,Red,Quincy Center,2169.0
2020-09-02,Red,Savin Hill,708.0
2020-09-02,Red,Shawmut,688.0
2020-09-02,Red,South Station,2293.9
2020-09-02,Red,Wollaston,995.0
2020-09-03,Blue,Airport,3038.0
2020-09-03,Blue,Aquarium,1554.0
2020-09-03,Blue,Beachmont,1576.0
2020-09-03,Blue,Bowdoin,893.0
2020-09-03,Blue,Government Center,148.3
2020-09-03,Blue,Maverick,5057.0
2020-09-03,Blue,Orient Heights,1954.0
2020-09-03,Blue,Revere Beach,1735.0
2020-09-03,Blue,State Street,308.0
2020-09-03,Blue,Suffolk Downs,260.0
2020-09-03,Blue,Wonderland,2486.0
2020-09-03,Blue,Wood Island,904.0
2020-09-03,Green,Arlington,1037.0
2020-09-03,Green,Boylston,1341.0
2020-09-03,Green,Copley,2976.0
2020-09-03,Green,Government Center,1334.7
2020-09-03,Green,Haymarket,1690.99
2020-09-03,Green,Hynes Convention Center,1523.0
2020-09-03,Green,Kenmore,1732.0
2020-09-03,Green,North Station,1314.44
2020-09-03,Green,Park Street,1745.22
2020-09-03,Green,Prudential,688.0
2020-09-03,Green,Riverside,383.0
2020-09-03,Green,Symphony,348.0
2020-09-03,Orange,Assembly,996.0
2020-09-03,Orange,Back Bay,3265.0
2020-09-03,Orange,Chinatown,1451.0
2020-09-03,Orange,Community College,677.0
2020-09-03,Orange,Downtown Crossing,2515.17
2020-09-03,Orange,Forest Hills,3953.0
2020-09-03,Orange,Green Street,644.0
2020-09-03,Orange,Haymarket,1760.01
2020-09-03,Orange,Jackson Square,1995.0
2020-09-03,Orange,Malden Center,3325.0
2020-09-03,Orange,Massachusetts Avenue,1951.0
2020-09-03,Orange,North Station,2551.56
2020-09-03,Orange,Oak Grove,884.0
2020-09-03,Orange,Roxbury Crossing,1169.0
2020-09-03,Orange,Ruggles,2949.0
2020-09-03,Orange,State Street,2772.0
2020-09-03,Orange,Stony Brook,767.0
2020-09-03,Orange,Sullivan Square,2942.0
2020-09-03,Orange,Tufts Medical Center,1893.0
2020-09-03,Orange,Wellington,1904.0
2020-09-03,Red,Alewife,1611.0
2020-09-03,Red,Andrew,2312.0
2020-09-03,Red,Ashmont,2958.0
2020-09-03,Red,Braintree,1081.0
2020-09-03,Red,Broadway,1647.0
2020-09-03,Red,Central,3464.0
2020-09-03,Red,Charles/MGH,4047.0
2020-09-03,Red,Davis,2207.0
2020-09-03,Red,Downtown Crossing,2617.83
2020-09-03,Red,Fields Corner,2035.0
2020-09-03,Red,Harvard,3110.0
2020-09-03,Red,JFK/UMass,1623.0
2020-09-03,Red,Kendall/MIT,2247.0
2020-09-03,Red,North Quincy,1321.0
2020-09-03,Red,Park Street,1263.78
2020-09-03,Red,Porter,1379.0
2020-09-03,Red,Quincy Adams,831.0
2020-09-03,Red,Quincy Center,2262.0
2020-09-03,Red,Savin Hill,752.0
2020-09-03,Red,Shawmut,736.0
2020-09-03,Red,South Station,2520.7
2020-09-03,Red,Wollaston,1013.0
2020-09-04,Blue,Airport,3176.0
2020-09-04,Blue,Aquarium,1876.0
2020-09-04,Blue,Beachmont,1562.0
2020-09-04,Blue,Bowdoin,873.0
2020-09-04,Blue,Government Center,164.8
2020-09-04,Blue,Maverick,5523.0
2020-09-04,Blue,Orient Heights,1968.0
2020-09-04,Blue,Revere Beach,1967.0
2020-09-04,Blue,State Street,320.9
2020-09-04,Blue,Suffolk Downs,426.0
2020-09-04,Blue,Wonderland,2566.0
2020-09-04,Blue,Wood Island,997.0
2020-09-04,Green,Arlington,1119.0
2020-09-04,Green,Boylston,1428.0
2020-09-04,Green,Copley,3344.0
2020-09-04,Green,Government Center,1483.2
2020-09-04,Green,Haymarket,2141.3
2020-09-04,Green,Hynes Convention Center,1940.0
2020-09-04,Green,Kenmore,1886.0
2020-09-04,Green,North Station,1398.76
2020-09-04,Green,Park Street,1904.14
2020-09-04,Green,Prudential,737.0
2020-09-04,Green,Riverside,366.0
2020-09-04,Green,Symphony,415.0
2020-09-04,Orange,Assembly,1226.0
2020-09-04,Orange,Back Bay,3300.0
2020-09-04,Orange,Chinatown,1528.0
2020-09-04,Orange,Community College,710.0
2020-09-04,Orange,Downtown Crossing,2850.82
2020-09-04,Orange,Forest Hills,4130.0
2020-09-04,Orange,Green Street,611.0
2020-09-04,Orange,Haymarket,2228.7
2020-09-04,Orange,Jackson Square,2068.0
2020-09-04,Orange,Malden Center,3229.0
2020-09-04,Orange,Massachusetts Avenue,2076.0
2020-09-04,Orange,North Station,2715.24
2020-09-04,Orange,Oak Grove,1166.0
2020-09-04,Orange,Roxbury Crossing,1324.0
2020-09-04,Orange,Ruggles,2870.0
2020-09-04,Orange,State Street,2888.1
2020-09-04,Orange,Stony Brook,759.0
2020-09-04,Orange,Sullivan Square,3172.0
2020-09-04,Orange,Tufts Medical Center,1923.0
2020-09-04,Orange,Wellington,1965.0
2020-09-04,Red,Alewife,1763.0
2020-09-04,Red,Andrew,2331.0
2020-09-04,Red,Ashmont,3153.0
2020-09-04,Red,Braintree,1113.0
2020-09-04,Red,Broadway,1716.0
2020-09-04,Red,Central,3645.0
2020-09-04,Red,Charles/MGH,3881.0
2020-09-04,Red,Davis,2266.0
2020-09-04,Red,Downtown Crossing,2967.18
2020-09-04,Red,Fields Corner,2157.0
2020-09-04,Red,Harvard,3543.0
2020-09-04,Red,JFK/UMass,1821.0
2020-09-04,Red,Kendall/MIT,1878.0
2020-09-04,Red,North Quincy,1317.0
2020-09-04,Red,Park Street,1378.86
2020-09-04,Red,Porter,1544.0
2020-09-04,Red,Quincy Adams,773.0
2020-09-04,Red,Quincy Center,2240.0
2020-09-04,Red,Savin Hill,792.0
2020-09-04,Red,Shawmut,706.0
2020-09-04,Red,South Station,3378.9
2020-09-04,Red,Wollaston,1020.0
2020-09-05,Blue,Airport,2490.0
2020-09-05,Blue,Aquarium,1642.0
2020-09-05,Blue,Beachmont,1193.0
2020-09-05,Blue,Bowdoin,352.0
2020-09-05,Blue,Government Center,144.0
2020-09-05,Blue,Maverick,4111.0
2020-09-05,Blue,Orient Heights,1486.0
2020-09-05,Blue,Revere Beach,1590.0
2020-09-05,Blue,State Street,209.29999999999998
2020-09-05,Blue,Suffolk Downs,236.0
2020-09-05,Blue,Wonderland,1840.0
2020-09-05,Blue,Wood Island,728.0
2020-09-05,Green,Arlington,1075.0
2020-09-05,Green,Boylston,1205.0
2020-09-05,Green,Copley,3480.0
2020-09-05,Green,Government Center,1296.0
2020-09-05,Green,Haymarket,1809.57
2020-09-05,Green,Hynes Convention Center,1944.0
2020-09-05,Green,Kenmore,1801.0
2020-09-05,Green,North Station,960.16
2020-09-05,Green,Park Street,1797.42
2020-09-05,Green,Prudential,684.0
2020-09-05,Green,Riverside,224.0
2020-09-05,Green,Symphony,263.0
2020-09-05,Orange,Assembly,1168.0
2020-09-05,Orange,Back Bay,2665.0
2020-09-05,Orange,Chinatown,1189.0
2020-09-05,Orange,Community College,386.0
2020-09-05,Orange,Downtown Crossing,2163.84
2020-09-05,Orange,Forest Hills,2794.0
2020-09-05,Orange,Green Street,505.0
2020-09-05,Orange,Haymarket,1883.43
2020-09-05,Orange,Jackson Square,1399.0
2020-09-05,Orange,Malden Center,2356.0
2020-09-05,Orange,Massachusetts Avenue,1511.0
2020-09-05,Orange,North Station,1863.84
2020-09-05,Orange,Oak Grove,793.0
2020-09-05,Orange,Roxbury Crossing,861.0
2020-09-05,Orange,Ruggles,2041.0
2020-09-05,Orange,State Street,1883.7
2020-09-05,Orange,Stony Brook,427.0
2020-09-05,Orange,Sullivan Square,2115.0
2020-09-05,Orange,Tufts Medical Center,899.0
2020-09-05,Orange,Wellington,1379.0
2020-09-05,Red,Alewife,1228.0
2020-09-05,Red,Andrew,1597.0
2020-09-05,Red,Ashmont,2169.0
2020-09-05,Red,Braintree,654.0
2020-09-05,Red,Broadway,1093.0
2020-09-05,Red,Central,2934.0
2020-09-05,Red,Charles/MGH,1475.0
2020-09-05,Red,Davis,1731.0
2020-09-05,Red,Downtown Crossing,2252.16
2020-09-05,Red,Fields Corner,1600.0
2020-09-05,Red,Harvard,3068.0
2020-09-05,Red,JFK/UMass,1373.0
2020-09-05,Red,Kendall/MIT,1229.0
2020-09-05,Red,North Quincy,792.0
2020-09-05,Red,Park Street,1301.58
2020-09-05,Red,Porter,1246.0
2020-09-05,Red,Quincy Adams,474.0
2020-09-05,Red,Quincy Center,1511.0
2020-09-05,Red,Savin Hill,528.0
2020-09-05,Red,Shawmut,456.0
2020-09-05,Red,South Station,2346.4
2020-09-05,Red,Wollaston,708.0
2020-09-06,Blue,Airport,2198.0
2020-09-06,Blue,Aquarium,1424.0
2020-09-06,Blue,Beachmont,1004.0
2020-09-06,Blue,Bowdoin,260.0
2020-09-06,Blue,Government Center,101.8
2020-09-06,Blue,Maverick,3224.0
2020-09-06,Blue,Orient Heights,1131.0
2020-09-06,Blue,Revere Beach,1211.0
2020-09-06,Blue,State Street,170.0
2020-09-06,Blue,Suffolk Downs,216.0
2020-09-06,Blue,Wonderland,1537.0
2020-09-06,Blue,Wood Island,573.0
2020-09-06,Green,Arlington,892.0
2020-09-06,Green,Boylston,1098.0
2020-09-06,Green,Copley,2828.0
2020-09-06,Green,Government Center,916.2
2020-09-06,Green,Haymarket,1128.47
2020-09-06,Green,Hynes Convention Center,1590.0
2020-09-06,Green,Kenmore,1511.0
2020-09-06,Green,North Station,793.22
2020-09-06,Green,Park Street,1392.0
2020-09-06,Green,Prudential,586.0
2020-09-06,Green,Riverside,160.0
2020-09-06,Green,Symphony,277.0
2020-09-06,Orange,Assembly,942.0
2020-09-06,Orange,Back Bay,2218.0
2020-09-06,Orange,Chinatown,1016.0
2020-09-06,Orange,Community College,508.0
2020-09-06,Orange,Downtown Crossing,1567.51
2020-09-06,Orange,Forest Hills,2130.0
2020-09-06,Orange,Green Street,342.0
2020-09-06,Orange,Haymarket,1174.53
2020-09-06,Orange,Jackson Square,1084.0
2020-09-06,Orange,Malden Center,1840.0
2020-09-06,Orange,Massachusetts Avenue,1104.0
2020-09-06,Orange,North Station,1539.78
2020-09-06,Orange,Oak Grove,179.0
2020-09-06,Orange,Roxbury Crossing,615.0
2020-09-06,Orange,Ruggles,1749.0
2020-09-06,Orange,State Street,1530.0
2020-09-06,Orange,Stony Brook,432.0
2020-09-06,Orange,Sullivan Square,1576.0
2020-09-06,Orange,Tufts Medical Center,827.0
2020-09-06,Orange,Wellington,973.0
2020-09-06,Red,Alewife,916.0
2020-09-06,Red,Andrew,1239.0
2020-09-06,Red,Ashmont,1561.0
2020-09-06,Red,Braintree,422.0
2020-09-06,Red,Broadway,962.0
2020-09-06,Red,Central,2227.0
2020-09-06,Red,Charles/MGH,1290.0
2020-09-06,Red,Davis,1428.0
2020-09-06,Red,Downtown Crossing,1631.49
2020-09-06,Red,Fields Corner,1132.0
2020-09-06,Red,Harvard,2516.0
2020-09-06,Red,JFK/UMass,1085.0
2020-09-06,Red,Kendall/MIT,929.0
2020-09-06,Red,North Quincy,622.0
2020-09-06,Red,Park Street,1008.0
2020-09-06,Red,Porter,943.0
2020-09-06,Red,Quincy Adams,361.0
2020-09-06,Red,Quincy Center,1138.0
2020-09-06,Red,Savin Hill,468.0
2020-09-06,Red,Shawmut,399.0
2020-09-06,Red,South Station,1555.4
2020-09-06,Red,Wollaston,523.0
2020-09-07,Blue,Airport,2453.0
2020-09-07,Blue,Aquarium,1352.0
2020-09-07,Blue,Beachmont,929.0
2020-09-07,Blue,Bowdoin,372.0
2020-09-07,Blue,Government Center,103.8
2020-09-07,Blue,Maverick,3310.0
2020-09-07,Blue,Orient Heights,1197.0
2020-09-07,Blue,Revere Beach,1440.0
2020-09-07,Blue,State Street,181.6
2020-09-07,Blue,Suffolk Downs,156.0
2020-09-07,Blue,Wonderland,1671.0
2020-09-07,Blue,Wood Island,642.0
2020-09-07,Green,Arlington,852.0
2020-09-07,Green,Boylston,980.0
2020-09-07,Green,Copley,2564.0
2020-09-07,Green,Government Center,934.2
2020-09-07,Green,Haymarket,1120.14
2020-09-07,Green,Hynes Convention Center,1409.0
2020-09-07,Green,Kenmore,1316.0
2020-09-07,Green,North Station,826.88
2020-09-07,Green,Park Street,1330.52
2020-09-07,Green,Prudential,550.0
2020-09-07,Green,Riverside,218.0
2020-09-07,Green,Symphony,344.0
2020-09-07,Orange,Assembly,1069.0
2020-09-07,Orange,Back Bay,2197.0
2020-09-07,Orange,Chinatown,1058.0
2020-09-07,Orange,Community College,501.0
2020-09-07,Orange,Downtown Crossing,1839.46
2020-09-07,Orange,Forest Hills,2339.0
2020-09-07,Orange,Green Street,344.0
2020-09-07,Orange,Haymarket,1165.86
2020-09-07,Orange,Jackson Square,1306.0
2020-09-07,Orange,Malden Center,1944.0
2020-09-07,Orange,Massachusetts Avenue,1011.0
2020-09-07,Orange,North Station,1605.1200000000001
2020-09-07,Orange,Oak Grove,583.0
2020-09-07,Orange,Roxbury Crossing,778.0
2020-09-07,Orange,Ruggles,1847.0
2020-09-07,Orange,State Street,1634.4
2020-09-07,Orange,Stony Brook,450.0
2020-09-07,Orange,Sullivan Square,1747.0
2020-09-07,Orange,Tufts Medical Center,880.0
2020-09-07,Orange,Wellington,1162.0
2020-09-07,Red,Alewife,960.0
2020-09-07,Red,Andrew,1435.0
2020-09-07,Red,Ashmont,1741.0
2020-09-07,Red,Braintree,560.0
2020-09-07,Red,Broadway,1000.0
2020-09-07,Red,Central,2411.0
2020-09-07,Red,Charles/MGH,1361.0
2020-09-07,Red,Davis,1359.0
2020-09-07,Red,Downtown Crossing,1914.54
2020-09-07,Red,Fields Corner,1313.0
2020-09-07,Red,Harvard,2299.0
2020-09-07,Red,JFK/UMass,1244.0
2020-09-07,Red,Kendall/MIT,1184.0
2020-09-07,Red,North Quincy,719.0
2020-09-07,Red,Park Street,963.48
2020-09-07,Red,Porter,942.0
2020-09-07,Red,Quincy Adams,338.0
2020-09-07,Red,Quincy Center,1365.0
2020-09-07,Red,Savin Hill,454.0
2020-09-07,Red,Shawmut,448.0
2020-09-07,Red,South Station,1544.2
2020-09-07,Red,Wollaston,579.0
2020-09-08,Blue,Airport,2996.0
2020-09-08,Blue,Aquarium,1475.0
2020-09-08,Blue,Beachmont,1492.0
2020-09-08,Blue,Bowdoin,955.0
2020-09-08,Blue,Government Center,145.7
2020-09-08,Blue,Maverick,4868.0
2020-09-08,Blue,Orient Heights,1939.0
2020-09-08,Blue,Revere Beach,1827.0
2020-09-08,Blue,State Street,297.9
2020-09-08,Blue,Suffolk Downs,318.0
2020-09-08,Blue,Wonderland,2416.0
2020-09-08,Blue,Wood Island,895.0
2020-09-08,Green,Arlington,1087.0
2020-09-08,Green,Boylston,1358.0
2020-09-08,Green,Copley,2918.0
2020-09-08,Green,Government Center,1311.3
2020-09-08,Green,Haymarket,1681.68
2020-09-08,Green,Hynes Convention Center,1543.0
2020-09-08,Green,Kenmore,1600.0
2020-09-08,Green,North Station,1289.6200000000001
2020-09-08,Green,Park Street,1697.08
2020-09-08,Green,Prudential,587.0
2020-09-08,Green,Riverside,316.0
2020-09-08,Green,Symphony,315.0
2020-09-08,Orange,Assembly,1120.0
2020-09-08,Orange,Back Bay,3212.0
2020-09-08,Orange,Chinatown,1466.0
2020-09-08,Orange,Community College,919.0
2020-09-08,Orange,Downtown Crossing,2554.37
2020-09-08,Orange,Forest Hills,4048.0
2020-09-08,Orange,Green Street,636.0
2020-09-08,Orange,Haymarket,1750.32
2020-09-08,Orange,Jackson Square,1928.0
2020-09-08,Orange,Malden Center,3282.0
2020-09-08,Orange,Massachusetts Avenue,1850.0
2020-09-08,Orange,North Station,2503.38
2020-09-08,Orange,Oak Grove,1091.0
2020-09-08,Orange,Roxbury Crossing,1166.0
2020-09-08,Orange,Ruggles,2996.0
2020-09-08,Orange,State Street,2681.1
2020-09-08,Orange,Stony Brook,769.0
2020-09-08,Orange,Sullivan Square,2957.0
2020-09-08,Orange,Tufts Medical Center,1961.0
2020-09-08,Orange,Wellington,2028.0
2020-09-08,Red,Alewife,1724.0
2020-09-08,Red,Andrew,2372.0
2020-09-08,Red,Ashmont,3131.0
2020-09-08,Red,Braintree,1092.0
2020-09-08,Red,Broadway,1592.0
2020-09-08,Red,Central,3410.0
2020-09-08,Red,Charles/MGH,3911.0
2020-09-08,Red,Davis,2061.0
2020-09-08,Red,Downtown Crossing,2658.63
2020-09-08,Red,Fields Corner,1979.0
2020-09-08,Red,Harvard,2977.0
2020-09-08,Red,JFK/UMass,1693.0
2020-09-08,Red,Kendall/MIT,2201.0
2020-09-08,Red,North Quincy,1377.0
2020-09-08,Red,Park Street,1228.92
2020-09-08,Red,Porter,1417.0
2020-09-08,Red,Quincy Adams,823.0
2020-09-08,Red,Quincy Center,2369.0
2020-09-08,Red,Savin Hill,719.0
2020-09-08,Red,Shawmut,748.0
2020-09-08,Red,South Station,2456.2999999999997
2020-09-08,Red,Wollaston,1068.0
2020-09-09,Blue,Airport,2959.0
2020-09-09,Blue,Aquarium,1544.0
2020-09-09,Blue,Beachmont,1559.0
2020-09-09,Blue,Bowdoin,950.0
2020-09-09,Blue,Government Center,146.0
2020-09-09,Blue,Maverick,4913.0
2020-09-09,Blue,Orient Heights,1970.0
2020-09-09,Blue,Revere Beach,1849.0
2020-09-09,Blue,State Street,299.8
2020-09-09,Blue,Suffolk Downs,350.0
2020-09-09,Blue,Wonderland,2540.0
2020-09-09,Blue,Wood Island,945.0
2020-09-09,Green,Arlington,1130.0
2020-09-09,Green,Boylston,1324.0
2020-09-09,Green,Copley,2939.0
2020-09-09,Green,Government Center,1314.0
2020-09-09,Green,Haymarket,1696.87
2020-09-09,Green,Hynes Convention Center,1533.0
2020-09-09,Green,Kenmore,1605.0
2020-09-09,Green,North Station,1331.1
2020-09-09,Green,Park Street,1676.78
2020-09-09,Green,Prudential,546.0
2020-09-09,Green,Riverside,320.0
2020-09-09,Green,Symphony,372.0
2020-09-09,Orange,Assembly,1051.0
2020-09-09,Orange,Back Bay,3251.0
2020-09-09,Orange,Chinatown,1581.0
2020-09-09,Orange,Community College,968.0
2020-09-09,Orange,Downtown Crossing,2481.85
2020-09-09,Orange,Forest Hills,4067.0
2020-09-09,Orange,Green Street,654.0
2020-09-09,Orange,Haymarket,1766.1299999999999
2020-09-09,Orange,Jackson Square,2078.0
2020-09-09,Orange,Malden Center,3361.0
2020-09-09,Orange,Massachusetts Avenue,1873.0
2020-09-09,Orange,North Station,2583.9
2020-09-09,Orange,Oak Grove,1028.0
2020-09-09,Orange,Roxbury Crossing,1172.0
2020-09-09,Orange,Ruggles,3013.0
2020-09-09,Orange,State Street,2698.2
2020-09-09,Orange,Stony Brook,770.0
2020-09-09,Orange,Sullivan Square,2868.0
2020-09-09,Orange,Tufts Medical Center,1994.0
2020-09-09,Orange,Wellington,1921.0
2020-09-09,Red,Alewife,1866.0
2020-09-09,Red,Andrew,2275.0
2020-09-09,Red,Ashmont,3173.0
2020-09-09,Red,Braintree,1073.0
2020-09-09,Red,Broadway,1699.0
2020-09-09,Red,Central,3449.0
2020-09-09,Red,Charles/MGH,4071.0
2020-09-09,Red,Davis,1981.0
2020-09-09,Red,Downtown Crossing,2583.15
2020-09-09,Red,Fields Corner,2029.0
2020-09-09,Red,Harvard,3044.0
2020-09-09,Red,JFK/UMass,1739.0
2020-09-09,Red,Kendall/MIT,2260.0
2020-09-09,Red,North Quincy,1356.0
2020-09-09,Red,Park Street,1214.22
2020-09-09,Red,Porter,1364.0
2020-09-09,Red,Quincy Adams,854.0
2020-09-09,Red,Quincy Center,2462.0
2020-09-09,Red,Savin Hill,768.0
2020-09-09,Red,Shawmut,783.0
2020-09-09,Red,South Station,2436.0
2020-09-09,Red,Wollaston,977.0
2020-09-10,Blue,Airport,2872.0
2020-09-10,Blue,Aquarium,1319.0
2020-09-10,Blue,Beachmont,1478.0
2020-09-10,Blue,Bowdoin,916.0
2020-09-10,Blue,Government Center,136.0
2020-09-10,Blue,Maverick,4894.0
2020-09-10,Blue,Orient Heights,1872.0
2020-09-10,Blue,Revere Beach,1654.0
2020-09-10,Blue,State Street,288.6
2020-09-10,Blue,Suffolk Downs,353.0
2020-09-10,Blue,Wonderland,2235.0
2020-09-10,Blue,Wood Island,891.0
2020-09-10,Green,Arlington,1053.0
2020-09-10,Green,Boylston,1312.0
2020-09-10,Green,Copley,2730.0
2020-09-10,Green,Government Center,1224.0
2020-09-10,Green,Haymarket,1648.85
2020-09-10,Green,Hynes Convention Center,1487.0
2020-09-10,Green,Kenmore,1551.0
2020-09-10,Green,North Station,1282.14
2020-09-10,Green,Park Street,1572.96
2020-09-10,Green,Prudential,722.0
2020-09-10,Green,Riverside,345.0
2020-09-10,Green,Symphony,381.0
2020-09-10,Orange,Assembly,969.0
2020-09-10,Orange,Back Bay,3059.0
2020-09-10,Orange,Chinatown,1408.0
2020-09-10,Orange,Community College,782.0
2020-09-10,Orange,Downtown Crossing,2405.9
2020-09-10,Orange,Forest Hills,3941.0
2020-09-10,Orange,Green Street,632.0
2020-09-10,Orange,Haymarket,1716.15
2020-09-10,Orange,Jackson Square,1933.0
2020-09-10,Orange,Malden Center,3195.0
2020-09-10,Orange,Massachusetts Avenue,1879.0
2020-09-10,Orange,North Station,2488.86
2020-09-10,Orange,Oak Grove,1255.0
2020-09-10,Orange,Roxbury Crossing,1081.0
2020-09-10,Orange,Ruggles,2935.0
2020-09-10,Orange,State Street,2597.4
2020-09-10,Orange,Stony Brook,749.0
2020-09-10,Orange,Sullivan Square,2812.0
2020-09-10,Orange,Tufts Medical Center,2111.0
2020-09-10,Orange,Wellington,1848.0
2020-09-10,Red,Alewife,1687.0
2020-09-10,Red,Andrew,2134.0
2020-09-10,Red,Ashmont,2759.0
2020-09-10,Red,Braintree,988.0
2020-09-10,Red,Broadway,1511.0
2020-09-10,Red,Central,3268.0
2020-09-10,Red,Charles/MGH,4082.0
2020-09-10,Red,Davis,1979.0
2020-09-10,Red,Downtown Crossing,2504.1
2020-09-10,Red,Fields Corner,1942.0
2020-09-10,Red,Harvard,2912.0
2020-09-10,Red,JFK/UMass,1638.0
2020-09-10,Red,Kendall/MIT,2238.0
2020-09-10,Red,North Quincy,1363.0
2020-09-10,Red,Park Street,1139.04
2020-09-10,Red,Porter,1420.0
2020-09-10,Red,Quincy Adams,788.0
2020-09-10,Red,Quincy Center,2327.0
2020-09-10,Red,Savin Hill,762.0
2020-09-10,Red,Shawmut,749.0
2020-09-10,Red,South Station,2363.2
2020-09-10,Red,Wollaston,999.0
2020-09-11,Blue,Airport,3124.0
2020-09-11,Blue,Aquarium,1705.0
2020-09-11,Blue,Beachmont,1661.0
2020-09-11,Blue,Bowdoin,918.0
2020-09-11,Blue,Government Center,161.0
2020-09-11,Blue,Maverick,5503.0
2020-09-11,Blue,Orient Heights,2028.0
2020-09-11,Blue,Revere Beach,1765.0
2020-09-11,Blue,State Street,317.4
2020-09-11,Blue,Suffolk Downs,397.0
2020-09-11,Blue,Wonderland,2513.0
2020-09-11,Blue,Wood Island,1017.0
2020-09-11,Green,Arlington,1245.0
2020-09-11,Green,Boylston,1432.0
2020-09-11,Green,Copley,3649.0
2020-09-11,Green,Government Center,1449.0
2020-09-11,Green,Haymarket,2160.9
2020-09-11,Green,Hynes Convention Center,1901.0
2020-09-11,Green,Kenmore,1892.0
2020-09-11,Green,North Station,1362.38
2020-09-11,Green,Park Street,1927.92
2020-09-11,Green,Prudential,692.0
2020-09-11,Green,Riverside,412.0
2020-09-11,Green,Symphony,399.0
2020-09-11,Orange,Assembly,1172.0
2020-09-11,Orange,Back Bay,3590.0
2020-09-11,Orange,Chinatown,1562.0
2020-09-11,Orange,Community College,862.0
2020-09-11,Orange,Downtown Crossing,2661.68
2020-09-11,Orange,Forest Hills,4152.0
2020-09-11,Orange,Green Street,593.0
2020-09-11,Orange,Haymarket,2249.1
2020-09-11,Orange,Jackson Square,2098.0
2020-09-11,Orange,Malden Center,3310.0
2020-09-11,Orange,Massachusetts Avenue,1989.0
2020-09-11,Orange,North Station,2644.62
2020-09-11,Orange,Oak Grove,1221.0
2020-09-11,Orange,Roxbury Crossing,1332.0
2020-09-11,Orange,Ruggles,3277.0
2020-09-11,Orange,State Street,2856.6
2020-09-11,Orange,Stony Brook,839.0
2020-09-11,Orange,Sullivan Square,2995.0
2020-09-11,Orange,Tufts Medical Center,1829.0
2020-09-11,Orange,Wellington,2088.0
2020-09-11,Red,Alewife,1873.0
2020-09-11,Red,Andrew,2240.0
2020-09-11,Red,Ashmont,3064.0
2020-09-11,Red,Braintree,1075.0
2020-09-11,Red,Broadway,1680.0
2020-09-11,Red,Central,3823.0
2020-09-11,Red,Charles/MGH,4014.0
2020-09-11,Red,Davis,2355.0
2020-09-11,Red,Downtown Crossing,2770.32
2020-09-11,Red,Fields Corner,2148.0
2020-09-11,Red,Harvard,3577.0
2020-09-11,Red,JFK/UMass,1715.0
2020-09-11,Red,Kendall/MIT,2313.0
2020-09-11,Red,North Quincy,1364.0
2020-09-11,Red,Park Street,1396.08
2020-09-11,Red,Porter,1595.0
2020-09-11,Red,Quincy Adams,779.0
2020-09-11,Red,Quincy Center,2398.0
2020-09-11,Red,Savin Hill,789.0
2020-09-11,Red,Shawmut,696.0
2020-09-11,Red,South Station,2623.6
2020-09-11,Red,Wollaston,1057.0
2020-09-12,Blue,Airport,2446.0
2020-09-12,Blue,Aquarium,1625.0
2020-09-12,Blue,Beachmont,1230.0
2020-09-12,Blue,Bowdoin,395.0
2020-09-12,Blue,Government Center,142.2
